L,scale,ratio_mean,ratio_std_new,ratio_max_new,ratio_argmax_flat,n,file,L_old,ratio_std_old,ratio_max_old
23.552882677588933,0.04232872610089094,0.9969635197460808,0.20382717066059222,1.9316577606463456,1037,16380,000150.npy,44.44236607621441,0.152025879821883,2.643237784654133
26.1001285735258,0.03827318510428847,0.9989350521402814,0.19480057359663347,2.013553175317933,9827,16380,000151.npy,47.27933834894196,0.1487542173080329,3.74873865220276
17.616723834073582,0.05651909748244217,0.9956813316992671,0.2329156074416493,2.7078653088555185,14495,16011,000152.npy,17.946759516741626,0.2744118527552587,7.033979870355519
32.73868277559802,0.030430132563522696,0.996242456816565,0.17277021414281937,2.101182049607922,14964,16377,000153.npy,55.07244593287773,0.137174848675124,2.382639903433439
31.19693538634492,0.03199801376913276,0.9982399680470099,0.17811789024464342,1.8032773422830464,5594,16327,000154.npy,68.30114360680545,0.1213047308571727,1.6956676950231144
24.14702006252068,0.0412794016683218,0.9967745402538162,0.20135731662006634,2.007799259988653,15418,16353,000155.npy,43.09878438403716,0.1543554227890167,2.527978161126154
12.020569967744672,0.081367141622743,0.978079418951572,0.26824967263985783,3.900994235965122,835,14514,000156.npy,13.01658176989837,0.3472645933132481,7.030259871456237
20.325832469193877,0.04902582165392287,0.9964906376022138,0.2122308578967059,2.6362880040324796,2311,11908,000157.npy,33.80224933214572,0.1972337965341534,5.642793990147352
23.37237892545504,0.04265547632992123,0.996959956028697,0.20023547161962477,2.891682565164556,1125,11826,000158.npy,36.731883423552496,0.1920618859174091,6.026430755639338
27.86794686760921,0.03576300719938047,0.9966415844582606,0.18241388935599018,2.304507767956702,608,11869,000159.npy,42.14441852790532,0.1837445886110668,10.104441556520166
40.08385038125052,0.02484639152929144,0.9959390405740883,0.15659744631904293,1.8912927487341553,2292,15973,000160.npy,74.35740769920478,0.1196630884516005,2.2302609482931346
26.79206530756258,0.03718534265453669,0.9962721288844396,0.19148416792718026,2.1855701682365667,3830,16217,000161.npy,54.807297049378434,0.1380301088727719,3.0341013630616422
26.39514912434402,0.03788316886982749,0.9999318916218037,0.19372250727734894,2.0497101823272637,742,16042,000162.npy,55.10782416120071,0.1382764906551611,3.037728768236282
34.58334969815949,0.02884733717263778,0.9976375493020477,0.16908765087037203,1.9533555454752272,2725,16019,000163.npy,67.68719164337973,0.1246230960909561,2.6092963948135885
34.45286631172676,0.02899335665428193,0.9989042407381887,0.1694481492528288,2.0596307632121635,895,16381,000164.npy,62.70693638175568,0.1301053927451564,3.02500507789031
34.48439169314494,0.029004519736842906,1.000203219476844,0.1700866228049932,1.8268938925093023,13672,16377,000165.npy,80.37074826230635,0.1121008994874458,1.659598774434708
28.745145102034343,0.034692073147909216,0.9972286765270398,0.18555220712675988,1.8769169361842306,13566,16371,000166.npy,66.06542399728625,0.1233326094405425,1.7405592173421665
26.375830648148618,0.03793672208684797,1.0006125571085813,0.19364769114961866,1.8705732931238672,3704,16372,000167.npy,61.78879307822399,0.1278104158950332,1.7260260061972383
24.57729381438925,0.04061565078781251,0.9982227828746983,0.19823151391619026,2.177907537649731,7266,16274,000168.npy,34.98483747329912,0.1924088037555993,6.056179308332219
39.98674968044528,0.024921460150986438,0.9965281887286868,0.15603878639558086,2.123506636289855,15541,16384,000169.npy,83.66993130878528,0.1180187662200962,4.606991080125361
34.729784485412615,0.028758791503301292,0.9987866309705694,0.1687049951253913,1.951835803356614,15915,16383,000170.npy,78.6355090946533,0.1149290909420493,4.5241168109718375
